area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,area_title,own_title,industry_title,agglvl_title,size_title,qtrly_estabs_count,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,taxable_qtrly_wages,qtrly_contributions,avg_wkly_wage,lq_disclosure_code,lq_qtrly_estabs_count,lq_month1_emplvl,lq_month2_emplvl,lq_month3_emplvl,lq_total_qtrly_wages,lq_taxable_qtrly_wages,lq_qtrly_contributions,lq_avg_wkly_wage,oty_disclosure_code,oty_qtrly_estabs_count_chg,oty_qtrly_estabs_count_pct_chg,oty_month1_emplvl_chg,oty_month1_emplvl_pct_chg,oty_month2_emplvl_chg,oty_month2_emplvl_pct_chg,oty_month3_emplvl_chg,oty_month3_emplvl_pct_chg,oty_total_qtrly_wages_chg,oty_total_qtrly_wages_pct_chg,oty_taxable_qtrly_wages_chg,oty_taxable_qtrly_wages_pct_chg,oty_qtrly_contributions_chg,oty_qtrly_contributions_pct_chg,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg
28113,0,10,70,0,2017,3,,"Pike County, Mississippi",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,1025,14574,14970,14917,117206891,23682019,117043,608,,1,1,1,1,1,1,1,1,,4,0.4,99,0.7,236,1.6,149,1,-2129725,-1.8,-1115900,-4.5,-7410,-6,-18,-2.9
28115,0,10,70,0,2017,3,,"Pontotoc County, Mississippi",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,516,12347,12592,12554,98042320,19703626,87894,603,,1,1,1,1,1,1,1,1,,6,1.2,-90,-0.7,-8,-0.1,-100,-0.8,-1026834,-1,-739919,-3.6,-40183,-31.4,-4,-0.7
28117,0,10,70,0,2017,3,,"Prentiss County, Mississippi",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,501,7210,7316,7392,55951315,10621074,71508,589,,1,1,1,1,1,1,1,1,,9,1.8,140,2,96,1.3,141,1.9,697639,1.3,-320202,-2.9,-21990,-23.5,-3,-0.5
28119,0,10,70,0,2017,3,,"Quitman County, Mississippi",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,135,947,1003,995,8146024,1299119,20810,638,,1,1,1,1,1,1,1,1,,-12,-8.2,-133,-12.3,-144,-12.6,-156,-13.6,-634011,-7.2,-545990,-29.6,-5404,-20.6,38,6.3
28121,0,10,70,0,2017,3,,"Rankin County, Mississippi",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,3966,62098,62278,62069,603034434,101357003,476951,746,,1,1,1,1,1,1,1,1,,41,1,-49,-0.1,123,0.2,-94,-0.2,-6555588,-1.1,-1488668,-1.4,-110449,-18.8,-8,-1.1
28123,0,10,70,0,2017,3,,"Scott County, Mississippi",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,533,13976,13865,13907,113519581,25879811,197603,627,,1,1,1,1,1,1,1,1,,16,3.1,154,1.1,40,0.3,-36,-0.3,-138601,-0.1,-1089540,-4,-25516,-11.4,-4,-0.6
28125,0,10,70,0,2017,3,,"Sharkey County, Mississippi",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,162,1221,1215,1212,8621506,1684761,26517,545,,1,1,1,1,1,1,1,1,,-6,-3.6,-16,-1.3,18,1.5,-17,-1.4,25391,0.3,-121709,-6.7,-7477,-22,3,0.6
28127,0,10,70,0,2017,3,,"Simpson County, Mississippi",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,450,7063,7033,7077,46727336,10916662,60599,509,,1,1,1,1,1,1,1,1,,3,0.7,102,1.5,171,2.5,196,2.8,-3339603,-6.7,-236097,-2.1,-9609,-13.7,-49,-8.8
28129,0,10,70,0,2017,3,,"Smith County, Mississippi",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,191,2785,2763,2737,25001909,3838626,24216,696,,1,1,1,1,1,1,1,1,,-6,-3,47,1.7,29,1.1,17,0.6,-227389,-0.9,161797,4.4,-3815,-13.6,-15,-2.1
28131,0,10,70,0,2017,3,,"Stone County, Mississippi",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,300,4208,4242,4229,34115656,5887788,27051,621,,1,1,1,1,1,1,1,1,,4,1.4,107,2.6,144,3.5,120,2.9,274498,0.8,123032,2.1,-3105,-10.3,-14,-2.2
28133,0,10,70,0,2017,3,,"Sunflower County, Mississippi",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,548,8310,8337,8458,66596204,13534749,170616,612,,1,1,1,1,1,1,1,1,,-7,-1.3,-104,-1.2,-158,-1.9,-106,-1.2,978935,1.5,-345879,-2.5,-31959,-15.8,18,3
28135,0,10,70,0,2017,3,,"Tallahatchie County, Mississippi",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,220,2936,2997,2990,23378197,4634697,64509,605,,1,1,1,1,1,1,1,1,,-6,-2.7,-97,-3.2,-16,-0.5,-79,-2.6,-1242292,-5,-788641,-14.5,-20161,-23.8,-18,-2.9
28137,0,10,70,0,2017,3,,"Tate County, Mississippi",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,368,5279,5467,5517,42915562,7505806,33892,609,,1,1,1,1,1,1,1,1,,5,1.4,20,0.4,-18,-0.3,-50,-0.9,1195444,2.9,-186053,-2.4,-24766,-42.2,19,3.2
28139,0,10,70,0,2017,3,,"Tippah County, Mississippi",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,369,6455,6582,6562,51347926,9770932,72351,605,,1,1,1,1,1,1,1,1,,-3,-0.8,73,1.1,132,2,-14,-0.2,1068938,2.1,109026,1.1,-6349,-8.1,7,1.2
28141,0,10,70,0,2017,3,,"Tishomingo County, Mississippi",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,402,6103,6200,6214,48680515,10340715,70717,607,,1,1,1,1,1,1,1,1,,-11,-2.7,-82,-1.3,-101,-1.6,-111,-1.8,-1850173,-3.7,-2203631,-17.6,-44448,-38.6,-13,-2.1
28143,0,10,70,0,2017,3,,"Tunica County, Mississippi",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,279,8407,8417,8281,62976583,15191839,151010,579,,1,1,1,1,1,1,1,1,,-11,-3.8,-326,-3.7,-342,-3.9,-467,-5.3,-5400966,-7.9,-2195487,-12.6,-56598,-27.3,-22,-3.7
28145,0,10,70,0,2017,3,,"Union County, Mississippi",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,529,11068,11136,11154,109144746,18153397,98145,755,,1,1,1,1,1,1,1,1,,-1,-0.2,539,5.1,556,5.3,509,4.8,3755164,3.6,398563,2.2,-7382,-7,-11,-1.4
28147,0,10,70,0,2017,3,,"Walthall County, Mississippi",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,223,2314,2398,2400,16243596,3905314,33936,527,,1,1,1,1,1,1,1,1,,-2,-0.9,-10,-0.4,36,1.5,-7,-0.3,-754844,-4.4,-1741,0,-9356,-21.6,-26,-4.7
28149,0,10,70,0,2017,3,,"Warren County, Mississippi",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,1117,20128,20145,20014,217347443,31604186,224565,832,,1,1,1,1,1,1,1,1,,-23,-2,-95,-0.5,-252,-1.2,-299,-1.5,-3854395,-1.7,-3152248,-9.1,-76700,-25.5,-6,-0.7
28151,0,10,70,0,2017,3,,"Washington County, Mississippi",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,1270,16885,16940,16942,144854821,28776973,281323,658,,1,1,1,1,1,1,1,1,,-13,-1,-578,-3.3,-439,-2.5,-469,-2.7,-5887706,-3.9,-2134095,-6.9,-106022,-27.4,-8,-1.2
28153,0,10,70,0,2017,3,,"Wayne County, Mississippi",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,413,4795,4892,4938,40615330,7934413,47206,641,,1,1,1,1,1,1,1,1,,-13,-3.1,-40,-0.8,8,0.2,-5,-0.1,173081,0.4,-177303,-2.2,-4210,-8.2,4,0.6
28155,0,10,70,0,2017,3,,"Webster County, Mississippi",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,176,1912,1914,1915,15380237,2253985,17464,618,,1,1,1,1,1,1,1,1,,-1,-0.6,45,2.4,-21,-1.1,-7,-0.4,341547,2.3,66620,3,1301,8,12,2
28157,0,10,70,0,2017,3,,"Wilkinson County, Mississippi",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,150,1547,1697,1693,11592614,2670658,12974,542,,1,1,1,1,1,1,1,1,,-11,-6.8,28,1.8,3,0.2,-21,-1.2,-482863,-4,-218313,-7.6,-346,-2.6,-24,-4.2
28159,0,10,70,0,2017,3,,"Winston County, Mississippi",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,347,4846,4871,4876,41967149,8160211,44673,664,,1,1,1,1,1,1,1,1,,-1,-0.3,230,5,204,4.4,144,3,3594234,9.4,104259,1.3,-23317,-34.3,32,5.1
28161,0,10,70,0,2017,3,,"Yalobusha County, Mississippi",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,195,2891,2872,2914,23203091,4547219,48080,617,,1,1,1,1,1,1,1,1,,-5,-2.5,63,2.2,45,1.6,75,2.6,451172,2,-175127,-3.7,-1221,-2.5,-1,-0.2
28163,0,10,70,0,2017,3,,"Yazoo County, Mississippi",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,473,6292,6524,6769,61876769,8976408,64102,729,,1,1,1,1,1,1,1,1,,-2,-0.4,418,7.1,317,5.1,460,7.3,-784355,-1.3,-1463995,-14,-34471,-35,-57,-7.3
28999,0,10,70,0,2017,3,,"Unknown Or Undefined, Mississippi",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,9845,32326,32754,33729,461256518,77925956,826734,1077,,1,1,1,1,1,1,1,1,,-65,-0.7,172,0.5,315,1,630,1.9,1164595,0.3,383039,0.5,-26680,-3.1,-10,-0.9
29000,0,10,50,0,2017,3,,Missouri -- Statewide,Total Covered,"10 Total, all industries","State, Total Covered",All establishment sizes,209282,2734991,2767430,2805803,31595238683,3875244361,54863930,878,,1,1,1,1,1,1,1,1,,15827,8.2,26470,1,27010,1,23875,0.9,-95715374,-0.3,-57226670,-1.5,-21528365,-28.2,-11,-1.2
29001,0,10,70,0,2017,3,,"Adair County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,855,9492,9719,10352,79354655,12446985,150379,619,,1,1,1,1,1,1,1,1,,166,24.1,292,3.2,409,4.4,548,5.6,3722617,4.9,1084093,9.5,-16644,-10,3,0.5
29003,0,10,70,0,2017,3,,"Andrew County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,353,2398,2503,2572,19357075,3575308,56570,598,,1,1,1,1,1,1,1,1,,43,13.9,123,5.4,155,6.6,176,7.3,310623,1.6,169056,5,-18879,-25,-28,-4.5
29005,0,10,70,0,2017,3,,"Atchison County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,250,1579,1565,1684,13163790,2400548,19718,629,,1,1,1,1,1,1,1,1,,18,7.8,36,2.3,45,3,52,3.2,1682828,14.7,131408,5.8,-7804,-28.4,65,11.5
29007,0,10,70,0,2017,3,,"Audrain County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,660,8944,8996,9271,77907800,11489639,130376,661,,1,1,1,1,1,1,1,1,,22,3.4,-207,-2.3,-110,-1.2,-188,-2,-3230332,-4,-895398,-7.2,-61794,-32.2,-15,-2.2
29009,0,10,70,0,2017,3,,"Barry County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,893,13934,13868,14603,140847099,20545306,233979,766,,1,1,1,1,1,1,1,1,,48,5.7,122,0.9,65,0.5,196,1.4,-787678,-0.6,-871018,-4.1,-81698,-25.9,-12,-1.5
29011,0,10,70,0,2017,3,,"Barton County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,328,3100,3124,3151,22876692,4692960,44548,563,,1,1,1,1,1,1,1,1,,11,3.5,-119,-3.7,-94,-2.9,-46,-1.4,-1534186,-6.3,-51360,-1.1,-14871,-25,-22,-3.8
29013,0,10,70,0,2017,3,,"Bates County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,464,3371,3436,3720,27306699,5447763,68034,599,,1,1,1,1,1,1,1,1,,30,6.9,32,1,60,1.8,54,1.5,669151,2.5,91945,1.7,-19980,-22.7,7,1.2
29015,0,10,70,0,2017,3,,"Benton County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,543,3360,3420,3696,24404139,5290728,74431,538,,1,1,1,1,1,1,1,1,,36,7.1,-35,-1,9,0.3,5,0.1,227488,0.9,-138282,-2.5,-25278,-25.4,6,1.1
29017,0,10,70,0,2017,3,,"Bollinger County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,314,1546,1732,1853,11306082,2486674,34648,508,,1,1,1,1,1,1,1,1,,19,6.4,13,0.8,19,1.1,5,0.3,604889,5.7,13597,0.5,-9633,-21.8,23,4.7
29019,0,10,70,0,2017,3,,"Boone County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,5076,92490,93263,94625,994541859,107249263,1301833,819,,1,1,1,1,1,1,1,1,,249,5.2,1847,2,1787,2,1236,1.3,-435372,0,-1218265,-1.1,-457466,-26,-14,-1.7
29021,0,10,70,0,2017,3,,"Buchanan County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,2595,47379,46917,47149,502470599,61151882,746887,820,,1,1,1,1,1,1,1,1,,72,2.9,-56,-0.1,-525,-1.1,-594,-1.2,9730400,2,-2804577,-4.4,-335597,-31,23,2.9
29023,0,10,70,0,2017,3,,"Butler County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,1625,17871,18258,18910,153659760,29506126,384351,644,,1,1,1,1,1,1,1,1,,111,7.3,-240,-1.3,-280,-1.5,-222,-1.2,-1922771,-1.2,-962997,-3.2,-169982,-30.7,0,0
29025,0,10,70,0,2017,3,,"Caldwell County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,228,1736,1651,1879,13255214,2907600,48576,581,,1,1,1,1,1,1,1,1,,18,8.6,160,10.2,108,7,109,6.2,1154053,9.5,77075,2.7,-10393,-17.6,10,1.8
29027,0,10,70,0,2017,3,,"Callaway County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,858,13741,13906,14702,138952063,17907737,246776,757,,1,1,1,1,1,1,1,1,,21,2.5,272,2,248,1.8,-10,-0.1,-508420,-0.4,-517168,-2.8,-76366,-23.6,-12,-1.6
29029,0,10,70,0,2017,3,,"Camden County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,1720,18298,17574,17102,135016375,35979833,695860,588,,1,1,1,1,1,1,1,1,,83,5.1,323,1.8,188,1.1,-514,-2.9,1995846,1.5,-309483,-0.9,-257972,-27,9,1.6
29031,0,10,70,0,2017,3,,"Cape Girardeau County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,2806,39079,40133,40935,382829893,52526678,634361,735,,1,1,1,1,1,1,1,1,,197,7.6,-261,-0.7,151,0.4,383,0.9,-4683541,-1.2,-1065605,-2,-216569,-25.5,-11,-1.5
29033,0,10,70,0,2017,3,,"Carroll County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,326,2243,2351,2480,18728473,3143405,46945,611,,1,1,1,1,1,1,1,1,,10,3.2,90,4.2,96,4.3,89,3.7,714836,4,-67130,-2.1,-15493,-24.8,0,0
29035,0,10,70,0,2017,3,,"Carter County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,238,1395,1513,1527,10186516,2636854,46736,530,,1,1,1,1,1,1,1,1,,17,7.7,-42,-2.9,-24,-1.6,7,0.5,572831,6,180604,7.4,-6895,-12.9,36,7.3
29037,0,10,70,0,2017,3,,"Cass County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,2191,24702,25699,26228,214593147,42441762,576149,646,,1,1,1,1,1,1,1,1,,116,5.6,541,2.2,596,2.4,601,2.3,5377225,2.6,266113,0.6,-171053,-22.9,1,0.2
29039,0,10,70,0,2017,3,,"Cedar County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,366,3087,2996,3144,20899965,4182145,52778,523,,1,1,1,1,1,1,1,1,,12,3.4,-13,-0.4,-54,-1.8,-38,-1.2,178094,0.9,-140635,-3.3,-19525,-27,11,2.1
29041,0,10,70,0,2017,3,,"Chariton County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,286,1752,1742,1901,13592835,2451431,28745,581,,1,1,1,1,1,1,1,1,,5,1.8,8,0.5,-14,-0.8,11,0.6,-193987,-1.4,-55025,-2.2,-14810,-34,-9,-1.5
29043,0,10,70,0,2017,3,,"Christian County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,1988,15923,15960,17539,126058161,29611745,401730,589,,1,1,1,1,1,1,1,1,,146,7.9,313,2,331,2.1,430,2.5,3544211,2.9,613118,2.1,-135685,-25.2,4,0.7
29045,0,10,70,0,2017,3,,"Clark County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,171,1243,1373,1379,8833146,1895470,22982,510,,1,1,1,1,1,1,1,1,,3,1.8,-72,-5.5,-62,-4.3,-62,-4.3,-126029,-1.4,12759,0.7,-7462,-24.5,17,3.4
29047,0,10,70,0,2017,3,,"Clay County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,5735,105620,106453,107444,1185479233,154812151,2088220,856,,1,1,1,1,1,1,1,1,,217,3.9,3901,3.8,3138,3,2646,2.5,-20483338,-1.7,-3600910,-2.3,-730677,-25.9,-42,-4.7
29049,0,10,70,0,2017,3,,"Clinton County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,478,3885,3885,4033,32788439,5629802,86731,641,,1,1,1,1,1,1,1,1,,26,5.8,-46,-1.2,-14,-0.4,-56,-1.4,320022,1,452211,8.7,-22492,-20.6,12,1.9
29051,0,10,70,0,2017,3,,"Cole County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,2525,52513,52444,53560,541318815,52994988,728840,788,,1,1,1,1,1,1,1,1,,176,7.5,171,0.3,-69,-0.1,283,0.5,1253326,0.2,-2721787,-4.9,-296478,-28.9,0,0
29053,0,10,70,0,2017,3,,"Cooper County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,482,4750,4798,5061,38702635,7421197,132638,611,,1,1,1,1,1,1,1,1,,20,4.3,157,3.4,142,3,35,0.7,1507669,4.1,647228,9.6,9734,7.9,10,1.7
29055,0,10,70,0,2017,3,,"Crawford County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,677,6532,6462,6588,61277033,9991977,148497,722,,1,1,1,1,1,1,1,1,,14,2.1,-72,-1.1,-108,-1.6,-160,-2.4,-688364,-1.1,-798549,-7.4,-83046,-35.9,4,0.6
29057,0,10,70,0,2017,3,,"Dade County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,186,1553,1596,1753,11674077,2306418,28528,550,,1,1,1,1,1,1,1,1,,11,6.3,6,0.4,41,2.6,42,2.5,183931,1.6,68910,3.1,-7467,-20.7,-1,-0.2
29059,0,10,70,0,2017,3,,"Dallas County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,339,2302,2300,2551,14414255,4182669,92584,465,,1,1,1,1,1,1,1,1,,43,14.5,21,0.9,5,0.2,24,0.9,-1721079,-10.7,25023,0.6,-29220,-24,-59,-11.3
29061,0,10,70,0,2017,3,,"Daviess County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,227,1269,1304,1501,9439660,2033172,23256,535,,1,1,1,1,1,1,1,1,,24,11.8,-52,-3.9,-37,-2.8,-65,-4.2,16165,0.2,-306718,-13.1,-15483,-40,21,4.1
29063,0,10,70,0,2017,3,,"DeKalb County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,266,3443,3468,3578,30570715,5162285,70299,673,,1,1,1,1,1,1,1,1,,8,3.1,-81,-2.3,-166,-4.6,-230,-6,-3746581,-10.9,-1930043,-27.2,-91377,-56.5,-49,-6.8
29065,0,10,70,0,2017,3,,"Dent County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,591,3628,3631,3882,26723294,5866094,73507,554,,1,1,1,1,1,1,1,1,,55,10.3,30,0.8,26,0.7,17,0.4,-28039,-0.1,-202434,-3.3,-28030,-27.6,-4,-0.7
29067,0,10,70,0,2017,3,,"Douglas County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,211,2271,2251,2291,15250292,3548873,60539,517,,1,1,1,1,1,1,1,1,,5,2.4,8,0.4,21,0.9,-53,-2.3,326092,2.2,179000,5.3,-19429,-24.3,13,2.6
29069,0,10,70,0,2017,3,,"Dunklin County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,1707,8768,8958,9329,59694058,14410743,189059,509,,1,1,1,1,1,1,1,1,,167,10.8,-496,-5.4,-281,-3,-345,-3.6,-2403501,-3.9,-1485592,-9.3,-116543,-38.1,0,0
29071,0,10,70,0,2017,3,,"Franklin County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,3064,38481,38904,39990,379861986,57237894,797511,747,,1,1,1,1,1,1,1,1,,171,5.9,815,2.2,483,1.3,348,0.9,3249982,0.9,-2791133,-4.6,-413727,-34.2,-4,-0.5
29073,0,10,70,0,2017,3,,"Gasconade County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,493,5081,5320,5487,39085879,8539681,98185,568,,1,1,1,1,1,1,1,1,,16,3.4,44,0.9,139,2.7,73,1.3,361456,0.9,39655,0.5,-36689,-27.2,-4,-0.7
29075,0,10,70,0,2017,3,,"Gentry County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,236,2152,2189,2243,17805771,3594147,41194,624,,1,1,1,1,1,1,1,1,,6,2.6,22,1,24,1.1,23,1,369469,2.1,690948,23.8,-820,-2,6,1
29077,0,10,70,0,2017,3,,"Greene County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,9072,161380,161917,166188,1655727656,226710697,2633943,781,,1,1,1,1,1,1,1,1,,585,6.9,1989,1.2,2192,1.4,1616,1,-25277931,-1.5,-7042135,-3,-1081358,-29.1,-21,-2.6
29079,0,10,70,0,2017,3,,"Grundy County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,314,3111,3108,3368,26778791,3461856,37442,645,,1,1,1,1,1,1,1,1,,7,2.3,-82,-2.6,-101,-3.1,-96,-2.8,-1155513,-4.1,-126882,-3.5,-9964,-21,-8,-1.2
29081,0,10,70,0,2017,3,,"Harrison County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,299,2458,2385,2486,18058699,3579522,31389,569,,1,1,1,1,1,1,1,1,,2,0.7,-86,-3.4,-97,-3.9,-116,-4.5,304054,1.7,-232939,-6.1,-12659,-28.7,32,6
29083,0,10,70,0,2017,3,,"Henry County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,689,7018,6962,7362,63920402,9062445,112182,691,,1,1,1,1,1,1,1,1,,16,2.4,-108,-1.5,-169,-2.4,-28,-0.4,922691,1.5,-434235,-4.6,-49326,-30.5,19,2.8
29085,0,10,70,0,2017,3,,"Hickory County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,186,1281,1218,1345,8296689,2202998,30559,498,,1,1,1,1,1,1,1,1,,15,8.8,61,5,58,5,37,2.8,95723,1.2,66960,3.1,-14471,-32.1,-15,-2.9
29087,0,10,70,0,2017,3,,"Holt County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,190,1192,1231,1308,10132687,1838873,21236,627,,1,1,1,1,1,1,1,1,,4,2.2,44,3.8,28,2.3,40,3.2,336146,3.4,208722,12.8,-6418,-23.2,2,0.3
29089,0,10,70,0,2017,3,,"Howard County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,250,2442,2469,2720,18320158,3464979,33674,554,,1,1,1,1,1,1,1,1,,4,1.6,-28,-1.1,-44,-1.8,2,0.1,-185879,-1,-86806,-2.4,-20843,-38.2,-1,-0.2
29091,0,10,70,0,2017,3,,"Howell County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,1290,14298,14455,14789,115820705,19285937,235574,614,,1,1,1,1,1,1,1,1,,67,5.5,-243,-1.7,-224,-1.5,-180,-1.2,-4497952,-3.7,15148,0.1,-100829,-30,-14,-2.2
29093,0,10,70,0,2017,3,,"Iron County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,542,3269,3366,3464,29986726,4489410,60207,685,,1,1,1,1,1,1,1,1,,81,17.6,-211,-6.1,-178,-5,-215,-5.8,-6120551,-17,191783,4.5,-14563,-19.5,-94,-12.1
29095,0,10,70,0,2017,3,,"Jackson County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,22432,362978,366471,369171,4849528256,481241867,6651083,1019,,1,1,1,1,1,1,1,1,,1553,7.4,1585,0.4,2231,0.6,3326,0.9,3061346,0.1,-16720956,-3.4,-3020747,-31.2,-6,-0.6
29097,0,10,70,0,2017,3,,"Jasper County, Missouri",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,3496,59077,59847,60941,593520635,87694404,1005711,761,,1,1,1,1,1,1,1,1,,152,4.5,567,1,1221,2.1,1017,1.7,581635,0.1,2970319,3.5,-214002,-17.5,-12,-1.6
